circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
4,4,0,6780,0.4028999248377732,0,0,21,1,11175,5296
4,4,0,9885,0.4029525991746338,0,0,21,1,11242,5447
4,4,0,6953,0.4029525991746338,0,0,21,1,11716,11618
4,4,0,1092,0.4029465213665345,0,0,21,1,11145,5064
4,4,0,8386,0.4029465213665345,0,0,21,1,11188,5563
4,4,0,10408,0.4029465213665345,0,0,21,1,11106,6270
4,4,0,14001,0.402770264931655,0,0,27,1,10780,4872
4,4,0,9506,0.4029465213665345,0,1,21,1,11159,5073
4,4,0,5631,0.4029465213665345,0,0,21,1,11716,11618
4,4,0,1857,0.4028978989017401,0,0,27,1,11079,5086
4,4,0,11594,0.4028978989017401,0,0,27,1,11072,4922
4,4,0,3907,0.4029485473025674,0,0,21,1,11090,4384
4,4,0,7676,0.4029444954305013,0,0,21,1,11231,4829
4,4,15,14506,0.4071503386352079,0,0,11,1,8686,5142
4,4,15,7576,0.4071503386352079,0,0,11,1,8651,5228
4,4,22,14506,0.4052135437875684,0,0,16,1,10388,4103
4,4,22,8427,0.404988664887895,0,0,42,1,9325,2923
4,4,22,10382,0.4054505783034406,0,0,16,1,10419,4011
4,4,15,6472,0.4064047941750287,0,0,11,1,8142,5301
4,4,15,79,0.4066924770917283,0,0,13,1,8183,4364
4,4,15,11181,0.4066904511556953,0,0,13,1,8041,4804
4,4,15,2403,0.4066904511556953,0,0,13,1,8054,4889
4,4,15,2259,0.4068464482302435,0,0,13,1,7659,3944
4,4,15,12808,0.4070085231128914,0,0,13,1,7798,4629
4,4,15,2327,0.4068505001023098,0,0,45,1,8007,3743
4,4,15,5361,0.4068505001023098,0,0,45,1,8097,3680
4,4,15,3824,0.4066884252196622,0,0,11,1,7734,5131
4,4,15,11115,0.4066884252196622,0,0,13,1,7935,5068
4,4,15,12740,0.4066884252196622,0,0,13,1,7898,4757
4,4,15,9309,0.4066884252196622,0,0,13,1,7898,4757
4,4,15,13474,0.4066884252196622,0,0,13,1,8023,4907
4,4,22,11818,0.4053188924612895,0,0,45,1,8784,4129
4,4,15,9146,0.4067532551727212,0,1,13,1,8184,4200
4,4,15,9300,0.4067532551727212,0,1,13,1,7721,4236
4,4,15,10306,0.4067532551727212,0,0,13,1,7528,4259
4,4,15,11501,0.4071422348910755,0,0,45,1,5718,4122
4,4,15,3048,0.4071422348910755,0,0,45,1,5253,4074
4,4,15,10736,0.4071179236586785,0,0,45,1,4946,3646
4,4,15,12634,0.4071179236586785,0,0,45,1,4900,3736
4,4,15,9960,0.4068059295095817,0,0,13,1,3158,3494
4,4,15,9372,0.4068930447590048,0,0,13,1,1745,446
4,4,15,4830,0.4068930447590048,0,0,13,1,2334,4598
4,4,15,7862,0.4068930447590048,0,0,13,1,528,2320
4,4,15,14359,0.4070125749849574,0,0,13,1,2881,381
4,4,15,2805,0.4070915864902481,0,0,55,1,8640,5752
4,4,22,8860,0.4049825870797955,0,0,42,1,9883,3275
4,4,15,5932,0.4067410995565227,0,0,14,1,11367,11
4,4,15,7255,0.4067390736204895,0,0,14,1,11356,365
4,4,15,3811,0.4071199495947116,0,0,14,1,11360,362
4,4,15,7005,0.4071199495947116,0,0,14,1,9291,6553
4,4,22,9211,0.4053188924612895,0,0,18,1,9039,4238
4,4,15,9211,0.4071199495947116,0,0,14,1,9592,5702
4,4,15,9859,0.4071199495947116,0,0,14,1,9783,5617
4,4,15,11944,0.4067329958123903,0,0,30,1,9980,7829
4,4,15,12980,0.4070976642983476,0,0,14,1,9529,6841
4,4,15,1256,0.4070976642983476,0,0,14,1,9346,6164
4,4,15,7443,0.4070956383623144,0,0,30,1,9160,7204
4,4,15,10788,0.4071118458505792,0,0,30,1,8782,6915
4,4,15,961,0.4067471773646219,0,0,30,1,9110,8169
4,4,15,4921,0.4067431254925556,0,1,14,1,9694,5998
4,4,15,11566,0.4071077939785129,0,0,55,1,8676,6271
4,4,15,11238,0.4068464482302435,0,0,13,1,7745,3697
4,4,15,211,0.4071402089550425,0,0,14,1,9665,5487
4,4,15,10275,0.4071402089550425,0,0,14,1,9583,5503
4,4,15,10543,0.4071402089550425,0,0,14,1,9456,5525
4,4,15,14017,0.4071402089550425,0,0,14,1,9347,5548
4,4,15,67,0.4070936124262813,0,0,30,1,8991,6693
4,4,15,1040,0.4070936124262813,0,0,30,1,8991,6693
4,4,15,9140,0.4071908573558699,0,0,55,1,9249,5507
4,4,15,8683,0.4071908573558699,0,0,55,1,8963,5556
4,4,15,9524,0.4071017161704137,0,0,30,1,9509,7612
4,4,15,1445,0.4071017161704137,0,0,30,1,9081,7498
4,3,28,9141,0.3985016177099224,0,0,28,1,8661,2733
4,4,15,6751,0.4067431254925556,0,0,14,1,9692,6136
4,4,15,11288,0.4071037421064468,0,0,14,1,9279,6392
4,4,15,11590,0.4071037421064468,0,0,14,1,9364,5891
4,4,15,2805,0.4071037421064468,0,0,14,1,9229,5972
4,4,15,11288,0.4067329958123903,0,0,30,1,9569,8014
4,4,15,12471,0.4071037421064468,0,0,14,1,9120,6224
4,4,15,9416,0.4071037421064468,0,0,14,1,8987,6232
4,4,15,3841,0.4070449899614871,0,0,14,1,8866,5776
4,4,15,12640,0.4070449899614871,0,0,14,1,8839,5869
4,4,15,2379,0.4070449899614871,0,0,14,1,8986,5993
4,4,15,10034,0.4070449899614871,0,0,14,1,8753,5861
4,4,15,10613,0.4070449899614871,0,0,14,1,8969,5951
4,4,15,11358,0.4071077939785129,0,0,55,1,8566,6479
4,4,22,3166,0.4052338031478993,0,0,16,1,10963,3916
4,4,22,6743,0.404988664887895,0,0,42,1,9298,2837
4,4,22,7713,0.404988664887895,0,0,42,1,9512,2914
4,4,22,9143,0.404988664887895,0,0,42,1,9666,3008
4,4,22,11396,0.4054505783034406,0,0,16,1,10666,3932
4,4,22,14013,0.4052844515487269,0,0,16,1,10891,2871
4,4,22,7534,0.405288503420793,0,0,16,1,10446,3571
4,4,22,1031,0.4051892325551712,0,0,42,1,10060,3195
4,4,22,5541,0.4052905293568262,0,0,16,1,10547,3321
4,4,22,5980,0.4052905293568262,0,0,16,1,10706,3392
4,4,22,8316,0.4052905293568262,0,0,16,1,10667,3312
4,4,22,2646,0.4050312095445899,0,0,16,1,10692,2994
4,4,22,8188,0.4050312095445899,0,0,16,1,10623,2850
4,4,22,8983,0.4051912584912044,0,0,42,1,9393,3055
4,4,22,8295,0.4050433651607884,0,0,16,1,10892,2999
4,4,22,2558,0.4050433651607884,0,0,16,1,10809,3103
4,3,39,11416,0.3989290902129055,0,0,28,1,7843,2183
4,4,22,11957,0.4050433651607884,0,0,16,1,10825,3216
4,4,22,8934,0.4052925552928591,0,0,16,1,10900,3978
4,4,22,13102,0.4052925552928591,0,0,16,1,10876,3989
4,4,22,2065,0.4052945812288923,0,0,16,1,10668,3534
4,4,22,8375,0.4052945812288923,0,0,16,1,10691,3498
4,4,22,10395,0.4054445004953414,0,0,16,1,10768,3678
4,4,22,139,0.4049906908239279,0,0,42,1,10019,2870
4,4,22,340,0.4049906908239279,0,0,42,1,9842,3006
4,4,22,6608,0.4049906908239279,0,0,42,1,9649,2928
4,4,22,11820,0.4049906908239279,0,0,42,1,9725,2849
4,4,22,5196,0.4053047109090578,0,0,16,1,10753,3324
4,4,22,6988,0.4053047109090578,0,0,16,1,10819,3436
4,4,22,8361,0.4053047109090578,0,0,16,1,10871,3369
4,4,22,12980,0.4049947426959942,0,0,42,1,10153,3363
4,4,53,7729,0.4066053618423052,0,0,25,1,6859,6790
4,4,22,3021,0.4049825870797955,0,0,42,1,9877,3211
4,4,22,5644,0.4049825870797955,0,0,42,1,9965,3250
4,4,22,5978,0.4049825870797955,0,0,42,1,9625,3251
4,4,22,1556,0.4049825870797955,0,0,42,1,9760,3310
4,4,22,14117,0.4049825870797955,0,0,42,1,9856,3759
4,4,33,873,0.4009388187577366,0,0,17,1,9663,806
4,4,22,12745,0.4051932844272375,0,0,42,1,9693,3408
4,4,22,220,0.4053168665252563,0,0,45,1,8504,4315
4,4,22,2739,0.4051932844272375,0,0,42,1,9268,3964
4,4,22,4361,0.4054424745593082,0,0,45,1,9261,3794
4,4,22,11587,0.4054424745593082,0,0,42,1,9312,3784
4,4,22,12584,0.4054343708151758,0,0,42,1,10078,3693
4,4,22,9536,0.4054343708151758,0,0,42,1,10101,3562
4,4,22,7705,0.4052135437875684,0,0,38,1,10315,4214
4,4,22,394,0.4054384226872422,0,0,16,1,10636,4277
4,4,22,8714,0.4054384226872422,0,0,16,1,10709,4357
4,3,39,791,0.3988845196201774,0,0,44,1,7330,1393
4,4,22,4930,0.4054384226872422,0,0,16,1,10683,4206
4,4,22,83,0.4052743218685614,0,0,18,1,9961,3812
4,4,22,8898,0.4052743218685614,0,0,18,1,10192,3905
4,4,22,7065,0.4052743218685614,0,0,18,1,10102,3852
4,4,22,4155,0.4053188924612895,0,0,45,1,8646,4123
4,4,22,9832,0.4053188924612895,0,0,45,1,8870,4227
4,4,22,9951,0.4053188924612895,0,0,45,1,8964,4191
4,4,22,2124,0.4053877742864148,0,0,16,1,10233,3664
4,4,22,13666,0.4051872066191383,0,0,42,1,9646,3670
4,4,53,491,0.4066053618423052,0,0,25,1,6931,7122
4,4,22,293,0.4054404486232751,0,0,18,1,9773,4189
4,4,22,10645,0.4053229443333556,0,0,18,1,9444,4376
4,4,22,1531,0.4043768322058999,0,0,18,1,9881,4225
4,4,22,3284,0.4043768322058999,0,0,18,1,9927,4273
4,4,22,8957,0.4053472555657528,0,0,18,1,9460,4276
4,4,22,11285,0.4053472555657528,0,0,18,1,9320,4188
4,4,22,5982,0.4054485523674075,0,0,18,1,10088,4106
4,4,22,6266,0.405331048077488,0,0,45,1,9012,4057
4,4,22,5098,0.4054465264313746,0,0,18,1,9523,4037
4,4,22,12685,0.4054465264313746,0,0,42,1,8826,3748
4,4,26,8836,0.412739896150519,0,0,54,1,2973,1085
4,4,26,4834,0.412739896150519,0,0,54,1,2979,1090
4,4,26,8239,0.4127338183424197,0,0,15,1,2411,920
4,3,39,4078,0.3987427040978609,0,0,44,1,7305,672
4,4,26,11564,0.4129202044574646,0,0,26,1,3316,1292
4,4,26,353,0.4127459739586182,0,0,15,1,2747,834
4,4,26,1170,0.4127459739586182,0,0,15,1,2608,1390
4,4,26,12980,0.4127459739586182,0,0,15,1,2621,1348
4,4,26,13251,0.4127378702144858,0,0,15,1,2363,714
4,4,26,3452,0.4127378702144858,0,0,15,1,2516,718
4,4,26,10289,0.4127358442784529,0,0,15,1,2377,1381
4,4,26,3028,0.4127358442784529,0,0,15,1,2463,1402
4,4,26,9740,0.4127358442784529,0,0,15,1,2341,1405
4,4,26,13675,0.4127358442784529,0,0,15,1,2406,1329
4,4,26,9660,0.4127317924063866,0,0,15,1,2300,1263
4,4,26,10342,0.4127317924063866,0,0,15,1,2236,1084
4,4,26,8018,0.4127864926792802,0,0,15,1,2298,1598
4,4,26,10922,0.4127864926792802,0,0,15,1,2216,1539
4,4,26,14446,0.4127500258306845,0,0,15,1,2362,1028
4,4,26,5734,0.4132504320308591,0,0,26,1,3982,1628
4,4,26,10674,0.4132504320308591,0,0,26,1,4176,1608
4,4,26,3629,0.4132504320308591,0,0,26,1,3983,1626
4,4,26,1537,0.4133010804316864,0,0,36,1,4216,782
4,4,26,4251,0.4133010804316864,0,0,36,1,4551,643
4,4,26,14374,0.4133010804316864,0,0,36,1,4373,732
4,4,26,3125,0.4128898154169681,0,0,26,1,3468,1408
4,4,26,7899,0.4128898154169681,0,0,26,1,3997,1428
4,4,26,6197,0.4128898154169681,0,0,36,1,3733,1177
4,4,26,12765,0.4131531871012704,0,0,26,1,4383,1424
4,4,26,4533,0.4131856020778001,0,0,36,1,5077,1033
4,4,26,7165,0.4131856020778001,0,0,51,1,5156,994
4,4,26,1629,0.4124805763382827,0,0,26,1,4276,1493
4,4,26,6759,0.4124805763382827,0,0,26,1,4327,1441
4,4,26,5344,0.4131916798858993,0,0,36,1,3460,736
4,4,26,7934,0.4131916798858993,0,0,36,1,3355,799
4,4,26,9943,0.4131612908454029,0,0,51,1,5206,875
4,4,26,1952,0.413228146734495,0,0,26,1,4365,1143
4,4,26,7684,0.413228146734495,0,0,26,1,4178,1233
4,4,26,9643,0.413228146734495,0,0,26,1,4564,1038
4,4,26,12509,0.413228146734495,0,0,26,1,4379,1031
4,4,26,14208,0.413228146734495,0,0,26,1,4231,968
4,4,26,11352,0.413228146734495,0,0,26,1,4234,1229
4,4,26,1953,0.413163316781436,0,0,36,1,4993,928
4,4,26,14129,0.413163316781436,0,0,26,1,4837,1072
4,4,26,12742,0.4131896539498662,0,0,36,1,3116,556
4,4,26,606,0.4131552130373036,0,0,51,1,4882,1265
4,4,26,9289,0.4133051323037527,0,0,26,1,3385,1141
4,4,26,9730,0.4133051323037527,0,0,26,1,3574,1152
4,4,26,11224,0.4133051323037527,0,0,36,1,3726,1142
4,4,26,3182,0.4133091841758188,0,0,36,1,4571,884
4,4,26,2586,0.4128979191611005,0,0,36,1,3071,691
4,4,26,2869,0.4128979191611005,0,0,36,1,3232,612
4,4,26,7599,0.4128979191611005,0,0,36,1,3204,599
4,4,26,9823,0.4128979191611005,0,0,36,1,2986,709
4,4,26,13396,0.4128979191611005,0,0,36,1,3606,605
4,4,26,14348,0.4128979191611005,0,0,36,1,3171,630
4,4,26,11837,0.4128979191611005,0,0,36,1,3448,617
4,4,26,9324,0.4128979191611005,0,0,36,1,3323,615
4,4,26,12956,0.4131876280138332,0,0,36,1,3746,1047
4,4,26,3399,0.4131876280138332,0,0,36,1,3673,924
4,4,26,7879,0.4131592649093697,0,0,26,1,4682,1277
4,4,26,11791,0.4131592649093697,0,0,26,1,4731,1114
4,4,26,407,0.4129019710331666,0,0,36,1,3877,603
4,4,26,1263,0.4129019710331666,0,0,36,1,4095,618
4,4,26,7310,0.4131653427174692,0,0,26,1,4476,1808
4,4,26,2633,0.4131653427174692,0,0,51,1,4921,1461
4,4,26,606,0.4131572389733368,0,0,51,1,4823,659
4,4,26,958,0.4131572389733368,0,0,51,1,4831,678
4,4,26,2939,0.4131572389733368,0,0,51,1,4699,750
4,4,26,3960,0.4131572389733368,0,0,51,1,4826,747
4,4,26,12840,0.4131572389733368,0,0,51,1,5306,676
4,4,26,1889,0.4131572389733368,0,0,51,1,5110,696
4,4,26,2916,0.4131572389733368,0,0,51,1,4996,768
4,4,26,11654,0.4131572389733368,0,0,51,1,5414,668
4,4,26,578,0.4131572389733368,0,0,51,1,5338,699
4,4,26,2406,0.4131065905725092,0,0,36,1,3672,701
4,4,26,10323,0.4131065905725092,0,0,36,1,3696,700
4,4,26,13175,0.4131065905725092,0,0,36,1,3943,677
4,3,28,5992,0.3985279548783528,0,0,28,1,8936,2198
4,3,28,13046,0.3985279548783528,0,0,28,1,8815,2254
4,3,28,2347,0.398811585922986,0,0,28,1,8218,2565
4,3,28,14345,0.398811585922986,0,0,28,1,8263,2496
4,3,28,8854,0.3985239030062865,0,0,28,1,8825,2010
4,3,28,809,0.3985239030062865,0,0,28,1,8663,2072
4,3,28,7929,0.3989756867416668,0,0,28,1,7650,2509
4,3,28,13967,0.3989756867416668,0,0,45,1,7771,2747
4,3,28,10507,0.3985157992621541,0,0,28,1,8487,1924
4,3,28,493,0.3987953784347212,0,0,28,1,8326,2572
4,3,28,2123,0.3987953784347212,0,0,45,1,8514,3000
4,3,28,3136,0.3987953784347212,0,0,45,1,8435,2924
4,3,28,4769,0.3987953784347212,0,0,45,1,8150,2783
4,3,28,883,0.3987953784347212,0,0,28,1,8507,2744
4,3,28,8908,0.3989736608056337,0,0,28,1,7985,2481
4,3,28,6125,0.3987974043707544,0,0,28,1,8597,2290
4,3,28,8232,0.3987974043707544,0,0,28,1,8453,2367
4,3,28,7289,0.3989088308525746,0,0,28,1,8668,1568
4,3,28,7391,0.3985320067504189,0,0,28,1,11716,11618
4,3,28,5379,0.3989068049165415,0,0,28,1,8254,1518
4,3,28,9776,0.3989068049165415,0,0,28,1,8226,1578
4,3,28,14337,0.3989716348696007,0,0,45,1,6735,2180
4,3,28,12115,0.3989716348696007,0,0,28,1,7720,2255
4,3,28,7639,0.3989716348696007,0,0,45,1,7813,2827
4,3,28,8801,0.3989716348696007,0,0,45,1,7836,2706
4,3,28,7084,0.3989655570615013,0,0,28,1,8608,1736
4,3,28,14255,0.3989230124048063,0,0,45,1,9226,3514
4,3,28,3652,0.3985137733261211,0,0,45,1,9194,2888
4,3,28,4529,0.3985137733261211,0,0,45,1,8862,3042
4,3,28,5941,0.3985137733261211,0,0,45,1,8577,2284
4,3,28,453,0.3988581824517473,0,0,45,1,11716,11618
4,3,28,13015,0.3988581824517473,0,0,45,1,11716,11618
4,3,28,6309,0.3988581824517473,0,0,45,1,11716,11618
4,3,28,11150,0.3988581824517473,0,0,45,1,11716,11618
4,3,28,11304,0.3988581824517473,0,0,45,1,11716,11618
4,3,28,3999,0.3988642602598465,0,0,45,1,7768,3406
4,3,28,4886,0.3988642602598465,0,0,45,1,7643,3297
4,3,28,13156,0.3989270642768726,0,0,45,1,7894,3345
4,3,28,7329,0.3988541305796812,0,0,45,1,8652,2675
4,3,28,11285,0.3988541305796812,0,0,45,1,8745,2608
4,3,28,4467,0.3988541305796812,0,0,45,1,9139,3439
4,3,28,13030,0.3990486204388582,0,0,45,1,8439,3158
4,3,28,14649,0.3990486204388582,0,0,45,1,8314,3509
4,3,28,7893,0.3989047789805086,0,0,45,1,8109,3328
4,3,28,13173,0.3989047789805086,0,0,45,1,8101,3238
4,3,28,11475,0.3985016177099224,0,0,28,1,8744,2594
4,3,28,917,0.3990546982469575,0,0,45,1,8768,3882
4,3,28,14090,0.3990546982469575,0,0,45,1,8626,3746
4,3,28,11352,0.3990546982469575,0,0,45,1,8700,3834
4,3,28,13944,0.3990546982469575,0,0,45,1,8612,3640
4,3,28,3457,0.3988602083877804,0,0,45,1,7618,3244
4,3,28,4154,0.3988602083877804,0,0,45,1,7671,3014
4,3,28,7764,0.3988602083877804,0,0,45,1,7440,2865
4,3,28,9154,0.3988602083877804,0,0,45,1,6410,2311
4,3,28,227,0.3989250383408395,0,0,45,1,7827,3205
4,3,28,9113,0.398511747390088,0,0,45,1,9152,3314
4,4,29,3967,0.4106552079724636,0,0,58,1,6968,4162
4,4,29,9677,0.4106754673327945,0,0,58,1,6269,4306
4,4,29,3269,0.4106754673327945,0,0,58,1,6181,4266
4,4,29,6603,0.4106754673327945,0,0,58,1,6635,4216
4,4,29,7060,0.4106754673327945,0,0,58,1,11716,11618
4,4,29,4284,0.4107058563732909,0,0,58,1,6624,3424
4,4,29,8893,0.4107058563732909,0,0,58,1,6740,3285
4,4,29,4972,0.4107058563732909,0,0,58,1,6663,3351
4,4,29,11107,0.4107058563732909,0,0,58,1,6382,3336
4,4,29,2649,0.4110117727142884,0,0,58,1,6503,4435
4,4,29,11589,0.4110117727142884,0,0,58,1,6094,4369
4,4,29,3851,0.4110117727142884,0,0,58,1,6502,4436
4,4,29,4167,0.4110117727142884,0,0,58,1,6248,4753
4,4,29,2739,0.4110117727142884,0,0,58,1,11716,11618
4,4,29,5174,0.4110259542665201,0,0,58,1,6093,3427
4,4,29,5230,0.4110259542665201,0,0,58,1,6093,3427
4,4,29,1897,0.410663311716596,0,0,58,1,7332,3653
4,4,29,3172,0.410663311716596,0,0,58,1,7407,3776
4,4,29,9793,0.410663311716596,0,0,58,1,7637,3596
4,4,29,12509,0.4106795192048605,0,0,58,1,6166,4353
4,4,29,4854,0.4106795192048605,0,0,58,1,5934,4232
4,4,29,7254,0.4106795192048605,0,0,58,1,6117,4113
4,4,29,1523,0.411027980202553,0,0,58,1,6321,3655
4,4,29,9006,0.411027980202553,0,0,58,1,6494,3591
4,4,29,11529,0.411027980202553,0,0,58,1,6365,3829
4,4,29,12487,0.4106774932688276,0,0,58,1,6500,4020
4,4,29,13748,0.4110300061385862,0,0,58,1,6825,4027
4,4,29,5090,0.4106835710769269,0,0,58,1,7072,3527
4,4,29,14113,0.4106835710769269,0,0,58,1,7193,3521
4,4,29,3528,0.4109672021215603,0,0,32,1,4908,3982
4,4,29,5641,0.4109672021215603,0,0,32,1,4906,3979
4,4,29,1059,0.4109672021215603,0,0,32,1,4905,3979
4,4,29,4397,0.4109672021215603,0,0,32,1,4905,3979
4,4,29,9145,0.4109672021215603,0,0,32,1,4904,3980
4,4,29,7072,0.4109570724413948,0,0,32,1,11716,11618
4,4,29,7848,0.4106815451408937,0,0,32,1,5568,3971
4,4,29,9319,0.4106815451408937,0,0,32,1,5565,4139
4,4,29,12273,0.4106815451408937,0,0,32,1,5834,4145
4,4,29,13966,0.4106815451408937,0,0,32,1,5585,4051
4,4,29,14488,0.4106815451408937,0,0,32,1,5508,4086
4,4,29,3612,0.4109530205693287,0,0,32,1,4377,2927
4,4,29,9325,0.4109530205693287,0,0,32,1,3760,3787
4,4,29,4140,0.4109530205693287,0,0,32,1,4104,3438
4,4,29,7712,0.4109530205693287,0,0,32,1,4239,3446
4,4,29,14427,0.4109530205693287,0,0,32,1,11716,11618
4,4,29,9779,0.4109712539936264,0,0,32,1,4188,3921
4,4,29,2223,0.4109712539936264,0,0,32,1,4081,3926
4,4,29,619,0.4112143663175979,0,0,32,1,5127,4444
4,4,29,13119,0.4112143663175979,0,0,32,1,11716,11618
4,4,29,13179,0.4112143663175979,0,0,32,1,6549,4947
4,4,29,14188,0.4108598275118061,0,1,32,1,5149,4447
4,4,29,8687,0.4109428908891631,0,0,32,1,4232,3749
4,4,29,13587,0.4109428908891631,0,0,32,1,3814,4109
4,4,29,481,0.4109469427612292,0,0,32,1,2561,2022
4,4,29,13009,0.4109469427612292,0,0,32,1,2599,1828
4,4,29,14106,0.4109469427612292,0,0,32,1,4871,3187
4,4,29,9172,0.4109449168251963,0,0,32,1,5061,4157
4,4,29,8141,0.4112062625734655,0,0,32,1,4424,3763
4,4,29,4291,0.410963150249494,0,0,58,1,5334,3579
4,4,29,12521,0.410963150249494,0,0,58,1,5493,3658
4,4,29,11076,0.410963150249494,0,0,32,1,11716,11618
4,4,29,5095,0.410963150249494,0,0,58,1,5334,3579
4,4,29,13791,0.4109651761855272,0,0,32,1,5725,4215
4,4,29,13510,0.4109894874179244,0,0,32,1,3802,4253
4,4,29,12249,0.4109894874179244,0,0,32,1,4305,4411
4,4,29,626,0.4104546403051871,0,0,32,1,11716,11618
4,4,29,2135,0.4104546403051871,0,0,32,1,11716,11618
4,4,29,5673,0.4104546403051871,0,0,32,1,11716,11618
4,4,29,2132,0.4104586921772531,0,0,32,1,4997,4211
4,4,29,6585,0.4109692280575933,0,0,32,1,4658,4204
4,4,29,12934,0.4109692280575933,0,0,32,1,4320,4437
4,4,33,14136,0.4007605363868242,0,0,33,1,10736,2278
4,4,33,5062,0.4009428706298027,0,0,33,1,10500,2196
4,4,33,9162,0.4009428706298027,0,0,33,1,10454,2728
4,4,33,8969,0.40065316177707,0,0,33,1,10097,1978
4,4,33,14511,0.4005437612312829,0,0,17,1,9004,2023
4,4,33,14511,0.40065316177707,0,0,33,1,9004,31
4,4,33,12626,0.4009448965658359,0,0,33,1,10705,2641
4,4,33,13435,0.4009448965658359,0,0,33,1,10705,2641
4,4,33,2624,0.4009448965658359,0,0,33,1,10705,2641
4,4,33,12110,0.4007625623228573,0,0,33,1,10802,2187
4,4,33,14032,0.4007625623228573,0,0,33,1,10802,2187
4,4,33,5482,0.4007524326426918,0,0,33,1,10621,1850
4,4,33,12483,0.400776743875089,0,0,33,1,10614,2401
4,4,33,923,0.4007504067066586,0,0,33,1,10785,1799
4,4,33,6164,0.4007504067066586,0,0,33,1,10788,1863
4,4,33,13418,0.4007504067066586,0,0,33,1,10785,1799
4,4,33,3593,0.4007504067066586,0,0,33,1,10895,1934
4,4,33,7168,0.4009509743739351,0,0,33,1,10637,2188
4,4,33,7937,0.4007726920030227,0,0,33,1,10718,2000
4,4,33,6420,0.4006997583058312,0,0,17,1,9787,1462
4,4,33,13274,0.4005741502717793,0,0,17,1,9074,2753
4,4,33,14410,0.4005741502717793,0,0,17,1,9501,2170
4,4,33,3511,0.4009408446937698,0,0,17,1,9730,930
4,4,33,4592,0.4009408446937698,0,0,17,1,9855,1051
4,4,33,4464,0.4005518649754153,0,0,17,1,9653,1785
4,4,33,10745,0.4005518649754153,0,0,17,1,9734,1656
4,4,33,8187,0.4005518649754153,0,0,17,1,9555,1721
4,4,33,9156,0.400527553743018,0,0,17,1,9340,2210
4,4,33,10690,0.400527553743018,0,0,17,1,9280,2218
4,4,33,7339,0.400527553743018,0,0,17,1,9803,3092
4,4,33,142,0.4005478131033492,0,0,17,1,9648,2156
4,4,33,10675,0.4005721243357462,0,0,17,1,9023,1821
4,4,33,4367,0.400946922501869,0,0,17,1,9923,1006
4,4,33,7744,0.4005397093592168,0,0,17,1,8762,1810
4,4,33,6226,0.4009489484379019,0,0,17,1,9388,1059
4,4,33,3940,0.4009489484379019,0,0,17,1,9225,1053
4,4,33,1126,0.4005437612312829,0,0,17,1,9255,2088
4,4,33,2387,0.4005437612312829,0,0,17,1,9307,2162
4,4,33,2541,0.4005437612312829,0,0,17,1,9302,1989
4,4,33,8388,0.4006126430564082,0,0,17,1,9795,2134
4,4,33,13456,0.4006126430564082,0,0,17,1,9820,2149
4,4,33,8084,0.4005680724636801,0,0,17,1,8840,1537
4,4,33,5835,0.4005640205916138,0,0,17,1,9672,1858
4,4,33,9044,0.4005640205916138,0,0,17,1,9317,1932
4,4,33,5691,0.4007970032354199,0,0,33,1,10508,1416
4,4,33,10430,0.4007970032354199,0,0,33,1,10508,1416
4,4,33,11955,0.4007970032354199,0,0,33,1,10530,1386
4,4,33,6197,0.400971233734266,0,0,17,1,9885,1187
4,4,33,9191,0.400971233734266,0,0,17,1,9973,1268
4,4,33,12982,0.400971233734266,0,0,17,1,9936,1149
4,4,33,11153,0.4006957064337652,0,0,33,1,10375,1230
4,4,33,8107,0.4006957064337652,0,0,33,1,10449,1297
4,4,33,928,0.4007868735552543,0,0,33,1,10309,1772
4,4,33,1091,0.4007868735552543,0,0,33,1,10309,1772
4,4,33,7808,0.4007868735552543,0,0,33,1,10309,1772
4,4,33,5041,0.4007301473463277,0,0,33,1,10401,1460
4,4,33,7074,0.4007301473463277,0,0,33,1,10408,1630
4,4,33,12929,0.4007301473463277,0,0,33,1,10408,1630
4,4,33,181,0.4008192885317839,0,0,33,1,10696,1693
4,4,33,1434,0.4008192885317839,0,0,33,1,10735,1584
4,4,33,4298,0.4009388187577366,0,0,17,1,9678,703
4,4,33,6149,0.4009388187577366,0,0,17,1,9590,882
4,4,33,5176,0.4007402770264933,0,0,33,1,10109,1116
4,4,33,4179,0.4007382510904601,0,0,33,1,10196,1419
4,4,33,7679,0.4007382510904601,0,0,33,1,10197,1516
4,4,33,478,0.4006977323697981,0,0,33,1,10490,1637
4,4,33,10613,0.4006977323697981,0,0,33,1,10441,1511
4,4,33,735,0.4006977323697981,0,0,33,1,10387,1675
4,4,33,9508,0.4007281214102945,0,0,33,1,10086,1374
4,4,35,6743,0.4053796705422824,0,0,11,1,8695,4790
4,4,35,4876,0.4047496044359896,0,0,18,1,10026,4355
4,4,35,8495,0.4047496044359896,0,0,18,1,9955,4334
4,4,35,1905,0.4047496044359896,0,0,18,1,10028,4285
4,4,35,7576,0.4046199445298714,0,0,18,1,9292,5094
4,4,35,8231,0.4046827485468974,0,0,38,1,11716,11618
4,4,35,11413,0.4046827485468974,0,0,38,1,11716,11618
4,4,35,7484,0.4045794258092096,0,0,11,1,9008,5490
4,4,35,5748,0.4045794258092096,0,0,11,1,8934,5204
4,4,35,13156,0.4045794258092096,0,0,11,1,3741,3711
4,4,35,5661,0.404634126082103,0,0,18,1,9522,4852
